FID,AREA,GRID_CODE,SQFT,ACRES,SQMI,SHAPE_Length,SHAPE_Area
22729,20172,4,20172,0.46308541,0.00072357088,262.965384881531,3241.43287106653
22730,6724,3,6724,0.1543618,0.0002411903,131.487984753179,1080.56402807331
22731,827052,13,827052,18.9865,0.029666411,2235.11665123891,132888.592767079
22732,215168,5,215168,4.9395781,0.00771809,1117.39304711877,34570.1469329396
22733,33620,4,33620,0.77180898,0.001205952,328.588487143742,5402.69875409998
22734,33620,6,33620,0.77180898,0.001205952,394.47855922766,5403.2246808786
22735,6724,6,6724,0.1543618,0.0002411903,131.483267338595,1080.48649275929
22736,53792,3,53792,1.234894,0.001929522,525.942434758236,8644.19324651249
22737,40344,14,40344,0.92617083,0.001447142,394.700533458371,6482.75539313582
22738,13448,3,13448,0.3087236,0.00048238059,197.362698287526,2161.19161208559
22739,13448,4,13448,0.3087236,0.00048238059,197.359659983423,2161.12425686543
22740,6724,6,6724,0.1543618,0.0002411903,131.481018865649,1080.44953808697
22741,33620,4,33620,0.77180898,0.001205952,328.612334302753,5403.48469338995
22742,67240,7,67240,1.543618,0.0024119031,525.934487034525,10804.9336051817
22743,221892,3,221892,5.0939388,0.0079592792,1314.85101717692,35657.1243878714
22744,33620,14,33620,0.77180898,0.001205952,394.445990558067,5402.32593971836
22745,6724,4,6724,0.1543618,0.0002411903,131.487290995002,1080.55262641929
22746,6724,3,6724,0.1543618,0.0002411903,131.490317972271,1080.60237535573
22747,242064,6,242064,5.557025,0.0086828517,1445.9715680218,38892.677605259
22748,181548,11,181548,4.167768,0.0065121381,1117.45838500175,29172.1030765841
22749,20172,7,20172,0.46308541,0.00072357088,262.976255783886,3241.69826616059
22750,26896,4,26896,0.6174472,0.00096476119,328.582045434602,4321.98944357879
22751,13448,3,13448,0.3087236,0.00048238059,197.372733017213,2161.41090526539
22752,53792,3,53792,1.234894,0.001929522,460.335698225547,8644.5124266134
22753,87412,11,87412,2.0067029,0.003135473,591.547549038855,14046.3724454613
22754,13448,6,13448,0.3087236,0.00048238059,197.364053515256,2161.22016275165
22755,33620,3,33620,0.77180898,0.001205952,328.820631575896,5401.92190417819
22756,80688,4,80688,1.852342,0.002894284,591.815813717434,12966.4172206628
22757,6724,11,6724,0.1543618,0.0002411903,131.489224624161,1080.58440980667
22758,67240,8,67240,1.543618,0.0024119031,526.180362468024,10804.5321586286
22759,679124,4,679124,15.59054,0.024360221,1971.49342485917,109130.064985942
22760,20172,4,20172,0.46308541,0.00072357088,263.223953956077,3241.50133006823
22761,60516,5,60516,1.389256,0.002170712,460.1131114022,9726.47269145307
22762,20172,14,20172,0.46308541,0.00072357088,262.956357355818,3241.21096799825
22763,26896,5,26896,0.6174472,0.00096476119,262.982375475044,4322.46670551487
22764,215168,3,215168,4.9395781,0.00771809,1183.62454109785,34576.6222522549
22765,94136,14,94136,2.1610651,0.0033766639,657.696900512993,15127.9373289465
22766,33620,4,33620,0.77180898,0.001205952,394.467840046524,5402.92440346286
22767,134480,7,134480,3.0872359,0.0048238062,854.500654500628,21609.1146580964
22768,13448,5,13448,0.3087236,0.00048238059,197.37470154273,2161.45501849073
22769,53792,11,53792,1.234894,0.001929522,460.071132659599,8644.17785651966
22770,6724,4,6724,0.1543618,0.0002411903,131.48564936047,1080.52564508601
22771,558092,5,558092,12.812,0.020018799,2037.96249436579,89688.9022226829
22772,33620,3,33620,0.77180898,0.001205952,328.85283808976,5402.98538061046
22773,6724,6,6724,0.1543618,0.0002411903,131.487435086901,1080.55499191888
22774,282408,3,282408,6.4831958,0.01012999,1315.01727295301,45375.4189969883
22775,20756990,8,20756990,476.51489,0.74455452,46791.0003265183,3334339.72694186
22776,6724,6,6724,0.1543618,0.0002411903,131.483320498782,1080.48736930112
22777,6724,14,6724,0.1543618,0.0002411903,131.498683173338,1080.73987679756
22778,26896,10,26896,0.6174472,0.00096476119,328.841203056618,4322.08725370217
22779,20172,10,20172,0.46308541,0.00072357088,262.97560224874,3241.68544259019
22780,26896,5,26896,0.6174472,0.00096476119,262.984315965922,4322.53049108447
22781,100860,14,100860,2.3154271,0.003617855,657.090808828734,16203.8259595004
22782,47068,4,47068,1.080533,0.001688333,394.455665363538,7563.62047056733
22783,67240,5,67240,1.543618,0.0024119031,591.27238001865,10804.1660010997
22784,20172,11,20172,0.46308541,0.00072357088,262.950154533275,3241.05570975585
22785,26896,3,26896,0.6174472,0.00096476119,262.966965179469,4321.96012896404
22786,6724,11,6724,0.1543618,0.0002411903,131.485780444613,1080.52779836613
22787,47068,3,47068,1.080533,0.001688333,394.468938692679,7564.1427625204
22788,255512,4,255512,5.8657479,0.0091652311,1512.22170413311,41060.5332833193
22789,53792,14,53792,1.234894,0.001929522,394.403081244821,8641.84706070739
22790,87412,11,87412,2.0067029,0.003135473,591.483628680904,14043.3279160071
22791,6724,14,6724,0.1543618,0.0002411903,131.485857433445,1080.52906200393
22792,2272712,6,2272712,52.17429,0.081522331,7954.60676999046,365109.991809157
22793,147928,6,147928,3.3959601,0.005306188,986.98987093207,23769.2732089008
22794,33620,3,33620,0.77180898,0.001205952,328.58119521741,5402.46184566287
22795,6724,14,6724,0.1543618,0.0002411903,131.468599337378,1080.24542795623
22796,67240,7,67240,1.543618,0.0024119031,526.213825799962,10805.8977623324
22797,107584,3,107584,2.469789,0.003859045,658.192404192347,17288.2624960316
22798,53792,6,53792,1.234894,0.001929522,394.412682570063,8642.27114862058
22799,80688,6,80688,1.852342,0.002894284,591.820207895213,12966.6177161848
22800,201720,3,201720,4.6308541,0.00723571,1249.7725486185,32416.9001687924
22801,100860,5,100860,2.3154271,0.003617855,657.635185915929,16205.4643732048
22802,13448,4,13448,0.3087236,0.00048238059,197.095047505575,2160.92653195094
22803,33620,4,33620,0.77180898,0.001205952,328.581760907237,5402.48231276046
22804,53792,3,53792,1.234894,0.001929522,460.016350517934,8642.12227347762
22805,121032,3,121032,2.778512,0.0043414249,723.320461364575,19450.6391581153
22806,20172,6,20172,0.46308541,0.00072357088,263.229278932634,3241.63391955894
22807,416888,8,416888,9.5704317,0.0149538,1445.59417838044,66994.3744955462
22808,6724,5,6724,0.1543618,0.0002411903,131.472909535807,1080.31626551124
22809,33620,4,33620,0.77180898,0.001205952,394.44521407173,5402.30560584897
22810,20172,6,20172,0.46308541,0.00072357088,262.954706775764,3241.16948152431
22811,6724,6,6724,0.1543618,0.0002411903,131.491000298827,1080.61359798588
22812,13448,8,13448,0.3087236,0.00048238059,197.098292058191,2160.99844361526
22813,6724,5,6724,0.1543618,0.0002411903,131.470276235539,1080.2729863573
22814,13448,8,13448,0.3087236,0.00048238059,197.35855102201,2161.10153054533
22815,73964,4,73964,1.69798,0.002653094,592.100271090937,11887.019830498
22816,8310864,8,8310864,190.7912,0.29811129,15120.9088482213,1335281.34805325
22817,13448,5,13448,0.3087236,0.00048238059,197.337536384069,2160.64122825655
22818,511024,6,511024,11.7315,0.01833047,2300.93819343959,82105.9068400782
22819,114308,5,114308,2.624151,0.0041002361,723.188027362766,18363.2960321835
22820,26896,11,26896,0.6174472,0.00096476119,262.969062901957,4322.02740278601
22821,13448,11,13448,0.3087236,0.00048238059,197.098620311568,2161.0077188845
22822,6724,6,6724,0.1543618,0.0002411903,131.471054012995,1080.28576829978
22823,20172,3,20172,0.46308541,0.00072357088,262.976832798181,3241.71269394797
22824,40344,4,40344,0.92617083,0.001447142,394.224957490921,6483.93631464674
22825,80688,8,80688,1.852342,0.002894284,722.526767429091,12966.1177123211
22826,26896,6,26896,0.6174472,0.00096476119,328.596662096571,4322.37901981138
22827,6724,6,6724,0.1543618,0.0002411903,131.466720912266,1080.2145588964
22828,80688,5,80688,1.852342,0.002894284,722.743627804446,12964.72083877
22829,8055350,6,8055350,184.925,0.288946,22020.4138866269,1294229.27779298
22830,40344,5,40344,0.92617083,0.001447142,394.414674625517,6481.76114158485
22831,248788,14,248788,5.7113872,0.0089240419,986.170332384287,39971.3830527142
22832,60516,6,60516,1.389256,0.002170712,525.698996356393,9725.17911411727
22833,13448,3,13448,0.3087236,0.00048238059,197.36821256779,2161.31297605485
22834,53792,7,53792,1.234894,0.001929522,394.204920933329,8644.36246199062
22835,47068,14,47068,1.080533,0.001688333,526.212645543894,7564.09558934257
22836,100860,11,100860,2.3154271,0.003617855,657.35631553448,16204.3277673983
22837,13448,3,13448,0.3087236,0.00048238059,197.080317167391,2160.60569016124
22838,107584,3,107584,2.469789,0.003859045,723.001573281283,17286.3979180199
22839,60516,5,60516,1.389256,0.002170712,460.286074563618,9722.98952393733
22840,268960,6,268960,6.1744719,0.0096476125,1380.23751986362,43222.5112828607
22841,6724,3,6724,0.1543618,0.0002411903,131.49403677728,1080.66350010446
22842,201720,3,201720,4.6308541,0.00723571,1183.63941347917,32416.5631192126
22843,73964,14,73964,1.69798,0.002653094,525.88607372046,11883.2192471177
22844,6724,4,6724,0.1543618,0.0002411903,131.484730704688,1080.51053722603
22845,26896,6,26896,0.6174472,0.00096476119,328.808246329301,4321.21817187587
22846,13448,4,13448,0.3087236,0.00048238059,197.108250490272,2161.21682110049
22847,13448,3,13448,0.3087236,0.00048238059,197.091611580299,2160.85269989911
22848,268960,6,268960,6.1744719,0.0096476125,1314.73279244938,43212.8945392176
22849,26896,6,26896,0.6174472,0.00096476119,328.609962744206,4322.72105050119
22850,154652,4,154652,3.5503211,0.0055473759,921.191694126303,24853.4496218972
22851,20172,6,20172,0.46308541,0.00072357088,262.969879253103,3241.54685828984
22852,26896,3,26896,0.6174472,0.00096476119,262.945951140589,4321.26779905394
22853,584988,6,584988,13.42948,0.02098356,2431.3456579602,94006.687424896
22854,47242820,3,47242820,1084.546,1.694603,68149.8910914403,7588090.18478785
22855,40344,14,40344,0.92617083,0.001447142,394.418333693171,6481.87989465259
22856,20172,4,20172,0.46308541,0.00072357088,263.236431778493,3241.8122753191
22857,6724,3,6724,0.1543618,0.0002411903,131.475926935875,1080.36585527909
22858,221892,14,221892,5.0939388,0.0079592792,985.907227716704,35649.5929050595
22859,47068,10,47068,1.080533,0.001688333,525.938008502204,7563.54014448163
22860,302580,6,302580,6.946281,0.01085356,1972.60038678008,48626.6094087687
22861,6724,6,6724,0.1543618,0.0002411903,131.476059562687,1080.36803148958
22862,1674276,4,1674276,38.436089,0.060056388,3746.43716760879,269051.084252892
22863,53792,6,53792,1.234894,0.001929522,525.890588586166,8642.50199720498
22864,6724,4,6724,0.1543618,0.0002411903,131.491091695182,1080.61509425789
22865,753088,6,753088,17.288521,0.027013309,4338.15806180395,120984.993125045
22866,6724,3,6724,0.1543618,0.0002411903,131.48016587837,1080.43551763157
22867,242064,14,242064,5.557025,0.0086828517,1117.63760251694,38890.7272260582
22868,611884,6,611884,14.04692,0.02194831,2432.44468723795,98335.0825288822
22869,121032,11,121032,2.778512,0.0043414249,920.13395601098,19449.0705515651
22870,6724,6,6724,0.1543618,0.0002411903,131.474456307573,1080.34168654235
22871,20172,4,20172,0.46308541,0.00072357088,262.953012232695,3241.12531293609
22872,6724,3,6724,0.1543618,0.0002411903,131.491204682744,1080.61695092083
22873,6724,4,6724,0.1543618,0.0002411903,131.482042619641,1080.46635941899
22874,255512,5,255512,5.8657479,0.0091652311,1380.07332270082,41051.5941987229
22875,33620,14,33620,0.77180898,0.001205952,328.561868171274,5401.82590885572
22876,6724,3,6724,0.1543618,0.0002411903,131.477190275112,1080.38661787997
22877,47068,14,47068,1.080533,0.001688333,460.348968857651,7564.37955549359
22878,208444,3,208444,4.7852159,0.0074768998,920.816005655291,33489.4163964693
22879,6724,5,6724,0.1543618,0.0002411903,131.478078136384,1080.40120588213
22880,13448,5,13448,0.3087236,0.00048238059,197.111127998523,2161.28036655913
22881,13448,4,13448,0.3087236,0.00048238059,197.097212065157,2160.97393065363
22882,504300,3,504300,11.57714,0.01808928,2563.38987183681,81027.0573618059
22883,6724,3,6724,0.1543618,0.0002411903,131.491955886539,1080.6293015506
22884,6724,2,6724,0.1543618,0.0002411903,131.485491056157,1080.52304700551
22885,6724,6,6724,0.1543618,0.0002411903,131.493673187475,1080.65753049919
22886,121032,6,121032,2.778512,0.0043414249,723.298034032273,19449.4079298291
22887,147928,14,147928,3.3959601,0.005306188,986.169986050961,23766.784215498
22888,60516,4,60516,1.389256,0.002170712,460.285600616999,9722.96368121029
22889,94136,14,94136,2.1610651,0.0033766639,591.592659766187,15129.1421524686
22890,6724,4,6724,0.1543618,0.0002411903,131.478192254352,1080.40308280414
22891,6724,6,6724,0.1543618,0.0002411903,131.487821486222,1080.56134687951
22892,221892,3,221892,5.0939388,0.0079592792,1249.28413894531,35659.7231597155
22893,302580,5,302580,6.946281,0.01085356,1249.30506210222,48628.5292364986
22894,100860,4,100860,2.3154271,0.003617855,657.392734229434,16206.1268202828
22895,141204,4,141204,3.2415979,0.0050649969,723.499668726504,22687.5998163031
22896,13448,6,13448,0.3087236,0.00048238059,197.104261915301,2161.13162338539
22897,47068,14,47068,1.080533,0.001688333,394.688314130375,7562.74390111019
22898,463956,3,463956,10.65096,0.016642131,1907.01136455971,74563.2974757323
22899,26896,3,26896,0.6174472,0.00096476119,328.825699432132,4321.68005246428
22900,194996,11,194996,4.4764919,0.0069945189,1051.75221121925,31327.3371065049
22901,6724,2,6724,0.1543618,0.0002411903,131.479769343076,1080.42900174817
22902,114308,10,114308,2.624151,0.0041002361,657.389391428166,18366.7824864958
22903,6724,4,6724,0.1543618,0.0002411903,131.48843038618,1080.57135535658
22904,47068,6,47068,1.080533,0.001688333,394.476503690694,7564.42834669314
22905,20172,6,20172,0.46308541,0.00072357088,262.958928337814,3241.27200599365
22906,107584,11,107584,2.469789,0.003859045,591.523199239538,17286.4027678112
22907,26896,6,26896,0.6174472,0.00096476119,328.549221288972,4321.12402386836
22908,47068,4,47068,1.080533,0.001688333,525.971906414113,7564.5232413447
22909,591712,2,591712,13.58384,0.02122475,4011.55934283341,95078.7070738924
22910,282408,2,282408,6.4831958,0.01012999,1248.41187281418,45377.4647874963
22911,26896,11,26896,0.6174472,0.00096476119,262.957297717927,4321.64233635793
22912,201720,13,201720,4.6308541,0.00723571,920.044915076141,32408.7601501855
22913,20172,3,20172,0.46308541,0.00072357088,262.987540700311,3241.97733060105
22914,168100,2,168100,3.859045,0.0060297581,986.533840390393,27013.5970929422
22915,13448,6,13448,0.3087236,0.00048238059,197.090763482167,2160.83563448945
22916,7161060,5,7161060,164.39529,0.25686759,14851.5695076618,1150339.70487995
22917,13448,14,13448,0.3087236,0.00048238059,197.090911834517,2160.83990216851
22918,20172,7,20172,0.46308541,0.00072357088,262.704621036446,3241.30547663473
22919,161376,11,161376,3.7046831,0.005788567,920.599840725563,25929.5330198247
22920,13448,11,13448,0.3087236,0.00048238059,197.360407692421,2161.14126858477
22921,289132,4,289132,6.637558,0.01037118,1314.02294563739,46457.8668420869
22922,6724,4,6724,0.1543618,0.0002411903,131.494408844364,1080.66962370211
22923,6724,5,6724,0.1543618,0.0002411903,131.473270186554,1080.32218893888
22924,652228,4,652228,14.97309,0.023395451,2038.01378887774,104823.09972334
22925,127756,7,127756,2.932874,0.004582616,657.441135054598,20530.7839052126
22926,26896,3,26896,0.6174472,0.00096476119,329.085509236534,4321.78331483417
22927,40344,4,40344,0.92617083,0.001447142,394.441760746436,6482.6497584592
22928,1338076,5,1338076,30.718,0.047996871,3811.10095475271,214975.067536417
22929,20172,11,20172,0.46308541,0.00072357088,262.978051038838,3241.73932121385
22930,201720,7,201720,4.6308541,0.00723571,1248.56531185675,32420.4679525944
22931,13448,6,13448,0.3087236,0.00048238059,197.110655669086,2161.27149379624
22932,67240,6,67240,1.543618,0.0024119031,657.661371221172,10804.5139994461
22933,100860,6,100860,2.3154271,0.003617855,723.105118958331,16210.6592875638
22934,26896,4,26896,0.6174472,0.00096476119,328.575696047743,4321.82598297847
22935,1364972,7,1364972,31.335449,0.048961639,4994.3131384758,219360.166063876
22936,121032,6,121032,2.778512,0.0043414249,788.589303173532,19446.0875706886
22937,20172,4,20172,0.46308541,0.00072357088,262.995255964817,3242.16595552051
22938,6724,3,6724,0.1543618,0.0002411903,131.492561990251,1080.63926216095
22939,6724,6,6724,0.1543618,0.0002411903,131.49882528955,1080.7422156406
22940,463956,3,463956,10.65096,0.016642131,2235.13993716991,74548.3315654149
22941,107584,2,107584,2.469789,0.003859045,986.235484325877,17287.2062365957
22942,40344,7,40344,0.92617083,0.001447142,394.424643442132,6482.10025011963
22943,26896,4,26896,0.6174472,0.00096476119,328.602838503725,4322.53326301298
22944,6724,5,6724,0.1543618,0.0002411903,131.499110095408,1080.74689416293
22945,13448,8,13448,0.3087236,0.00048238059,197.351506132114,2160.94672434866
22946,221892,3,221892,5.0939388,0.0079592792,1117.30018042873,35660.9001302475
22947,598436,3,598436,13.7382,0.02146594,2695.28705742963,96144.7996138553
22948,26896,5,26896,0.6174472,0.00096476119,328.620179404839,4322.99108594955
22949,13448,10,13448,0.3087236,0.00048238059,197.094956033765,2160.92541566519
22950,242064,7,242064,5.557025,0.0086828517,1380.43938564571,38897.0191346805
22951,6724,3,6724,0.1543618,0.0002411903,131.47687941961,1080.38150360844
22952,336200,3,336200,7.7180901,0.01205952,1511.52314216717,54031.9539770062
22953,289132,4,289132,6.637558,0.01037118,1052.10425817487,46459.2983187313
22954,6724,3,6724,0.1543618,0.0002411903,131.485204739332,1080.51833650017
22955,6724,6,6724,0.1543618,0.0002411903,131.475323235025,1080.35593015857
22956,73964,6,73964,1.69798,0.002653094,525.684725974063,11885.6652376916
22957,389992,13,389992,8.9529848,0.01398904,1445.47660656033,62661.791576833
22958,13448,2,13448,0.3087236,0.00048238059,197.101325530732,2161.06689204419
22959,134480,8,134480,3.0872359,0.0048238062,723.553065021159,21610.3713050605
22960,13448,6,13448,0.3087236,0.00048238059,197.357535001698,2161.07802562597
22961,20172,5,20172,0.46308541,0.00072357088,262.951566672936,3241.0929168258
22962,13448,3,13448,0.3087236,0.00048238059,197.113070003765,2161.3239443381
22963,60516,3,60516,1.389256,0.002170712,525.437152371601,9724.94704613052
22964,33620,3,33620,0.77180898,0.001205952,328.589464492455,5402.73782778278
22965,632056,2,632056,14.51001,0.02267189,2829.84167054041,101548.816626228
22966,13448,7,13448,0.3087236,0.00048238059,197.10297954033,2161.10380195505
22967,87412,6,87412,2.0067029,0.003135473,591.831341809921,14047.6756508683
22968,26896,14,26896,0.6174472,0.00096476119,328.592826864215,4322.27775521176
22969,537920,6,537920,12.34894,0.019295219,2431.93593038578,86430.3013436796
22970,13448,5,13448,0.3087236,0.00048238059,197.364785088207,2161.23449798434
22971,20172,4,20172,0.46308541,0.00072357088,262.959002913764,3241.27636403453
22972,80688,3,80688,1.852342,0.002894284,591.534349943591,12965.2878094271
22973,47068,6,47068,1.080533,0.001688333,394.435732746842,7562.87477592715
22974,33620,11,33620,0.77180898,0.001205952,328.830352570896,5402.24396392782
22975,26896,3,26896,0.6174472,0.00096476119,262.988239248873,4322.66435303354
22976,114308,5,114308,2.624151,0.0041002361,657.391875447411,18366.9169323958
22977,369820,7,369820,8.4898987,0.01326547,1249.05542246199,59435.5511425968
22978,134480,6,134480,3.0872359,0.0048238062,1052.08505109491,21608.2491371948
22979,53792,5,53792,1.234894,0.001929522,525.474004046235,8645.61248123362
22980,813604,14,813604,18.67778,0.02918403,2498.84448695668,130727.570436256
22981,6724,6,6724,0.1543618,0.0002411903,131.497144131169,1080.71457572665
22982,537920,3,537920,12.34894,0.019295219,2761.86469110354,86451.2157346755
22983,127756,6,127756,2.932874,0.004582616,1052.09850050348,20528.3162848536
22984,147928,6,147928,3.3959601,0.005306188,920.629507044411,23770.2669922791
22985,376544,11,376544,8.6442604,0.01350666,1774.74470589094,60496.8584642903
22986,6724,4,6724,0.1543618,0.0002411903,131.483564631042,1080.49137716931
22987,13448,10,13448,0.3087236,0.00048238059,197.353923776952,2161.00172723678
22988,6724,14,6724,0.1543618,0.0002411903,131.477135158581,1080.38570750317
22989,26896,11,26896,0.6174472,0.00096476119,262.968348019242,4322.00405966586
22990,20172,14,20172,0.46308541,0.00072357088,262.954387377912,3241.15842210928
22991,6724,3,6724,0.1543618,0.0002411903,131.478941512208,1080.41539176177
22992,26896,14,26896,0.6174472,0.00096476119,328.837868166877,4321.99767489336
22993,87412,3,87412,2.0067029,0.003135473,657.651491432644,14045.4279424409
22994,40344,6,40344,0.92617083,0.001447142,394.19932987312,6483.08338368065
22995,954808,4,954808,21.91938,0.03424903,3022.45979485316,153416.35899123
22996,33620,14,33620,0.77180898,0.001205952,328.840219104123,5402.57019223632
22997,6724,4,6724,0.1543618,0.0002411903,131.481556401156,1080.45837187245
22998,121032,14,121032,2.778512,0.0043414249,789.166192991717,19449.3129194726
22999,6724,6,6724,0.1543618,0.0002411903,131.481545565402,1080.4581937861
23000,4444564,6,4444564,102.0331,0.1594267,14066.4308000746,714046.496501546
23001,6724,6,6724,0.1543618,0.0002411903,131.466008401691,1080.20285061905
23002,403440,6,403440,9.2617083,0.01447142,1315.15625426129,64810.6431458291
23003,13448,5,13448,0.3087236,0.00048238059,197.072741379418,2160.43898737915
23004,13448,6,13448,0.3087236,0.00048238059,197.328164061551,2160.43708591512
23005,47068,5,47068,1.080533,0.001688333,460.262362690441,7561.53144047233
23006,100860,6,100860,2.3154271,0.003617855,591.221080693403,16203.4464436091
23007,6724,6,6724,0.1543618,0.0002411903,131.46838681691,1080.24193690937
23008,33620,5,33620,0.77180898,0.001205952,394.404195542467,5401.18332591835
23009,13448,5,13448,0.3087236,0.00048238059,197.075993073714,2160.5109277006
23010,26896,6,26896,0.6174472,0.00096476119,328.799504637489,4320.98468325461
23011,1385144,5,1385144,31.798531,0.049685199,3352.5095303246,222521.532580055
23012,6724,6,6724,0.1543618,0.0002411903,131.469802515163,1080.26520161157
23013,154652,5,154652,3.5503211,0.0055473759,920.789785046014,24845.6311644505
23014,161376,14,161376,3.7046831,0.005788567,920.79162145441,25925.9090741913
23015,268960,14,268960,6.1744719,0.0096476125,1183.21900110543,43209.9104271248
23016,40344,14,40344,0.92617083,0.001447142,328.549176935555,6481.68866610849
23017,154652,5,154652,3.5503211,0.0055473759,1051.75599741084,24845.9271360214
23018,1331352,4,1331352,30.563641,0.047755688,3285.67162577701,213887.537897697
23019,316028,4,316028,7.2550039,0.01133594,1183.49069678219,50773.1791454649
23020,6724,4,6724,0.1543618,0.0002411903,131.472875151414,1080.31569503627
23021,874120,6,874120,20.06703,0.031354729,3351.88622622241,140438.468445998
23022,6724,4,6724,0.1543618,0.0002411903,131.474155474871,1080.33674268633
23023,87412,6,87412,2.0067029,0.003135473,591.50843241235,14044.496611654
23024,605160,4,605160,13.89256,0.021707131,2956.47289882387,97227.7953280028
23025,6724,4,6724,0.1543618,0.0002411903,131.475886350116,1080.36518632663
23026,389992,6,389992,8.9529848,0.01398904,1839.63183750085,62660.5899235632
23027,33620,14,33620,0.77180898,0.001205952,328.821562921513,5401.94832107164
23028,20172,6,20172,0.46308541,0.00072357088,262.9558304758,3241.19643558261
23029,6724,6,6724,0.1543618,0.0002411903,131.478181712971,1080.40291005705
23030,255512,3,255512,5.8657479,0.0091652311,1446.74222183325,41053.6257837251
23031,6724,6,6724,0.1543618,0.0002411903,131.479176061596,1080.41925263152
23032,114308,6,114308,2.624151,0.0041002361,854.482144220024,18366.9319423245
23033,13448,14,13448,0.3087236,0.00048238059,197.091100506856,2160.84039727192
23034,53792,11,53792,1.234894,0.001929522,460.049625361551,8643.36947200687
23035,13448,14,13448,0.3087236,0.00048238059,197.347080551963,2160.84756311796
23036,6724,11,6724,0.1543618,0.0002411903,131.480934211017,1080.44814853827
23037,13448,6,13448,0.3087236,0.00048238059,197.349827188437,2160.9071428153
23038,13448,4,13448,0.3087236,0.00048238059,197.096019047648,2160.95058722079
23039,13448,6,13448,0.3087236,0.00048238059,197.35199668529,2160.95675738954
23040,571540,6,571540,13.12075,0.02050117,2169.29177756652,91836.9399736485
23041,6724,4,6724,0.1543618,0.0002411903,131.483996672809,1080.49848829891
23042,1277560,6,1277560,29.328739,0.045826159,4538.40028026864,205273.281360963
23043,13448,3,13448,0.3087236,0.00048238059,197.35874445476,2161.10421017977
23044,53792,6,53792,1.234894,0.001929522,394.199448665278,8644.12137458768
23045,416888,4,416888,9.5704317,0.0149538,1841.09754941455,66977.4347907697
23046,53792,3,53792,1.234894,0.001929522,526.127855008187,8641.90343450751
23047,6724,3,6724,0.1543618,0.0002411903,131.485474770628,1080.52277843167
23048,13448,6,13448,0.3087236,0.00048238059,197.326959924466,2160.4090751268
23049,248788,4,248788,5.7113872,0.0089240419,1117.23258022191,39978.6512709116
23050,20172,3,20172,0.46308541,0.00072357088,262.932535617122,3240.62467706782
23051,6724,6,6724,0.1543618,0.0002411903,131.469746449213,1080.26428256587
23052,60516,4,60516,1.389256,0.002170712,460.283335726552,9722.86639657437
23053,208444,10,208444,4.7852159,0.0074768998,1183.48963925221,33488.4848905639
23054,1593588,5,1593588,36.583752,0.05716211,4140.41670758025,255994.784515159
23055,60516,2,60516,1.389256,0.002170712,591.511022773274,9723.19175435176
23056,1277560,6,1277560,29.328739,0.045826159,4535.37010455908,205231.829359465
23057,571540,3,571540,13.12075,0.02050117,2761.38475260889,91839.858527788
23058,450508,4,450508,10.34224,0.016159751,2301.43165066301,72382.4070667994
23059,33620,11,33620,0.77180898,0.001205952,394.414148310824,5401.45693482378
23060,1492728,6,1492728,34.268318,0.053544249,6311.89108406416,239786.538688432
23061,20172,4,20172,0.46308541,0.00072357088,262.945720353713,3240.94227479933
23062,114308,11,114308,2.624151,0.0041002361,723.242613704217,18366.0704932719
23063,73964,7,73964,1.69798,0.002653094,591.239153259796,11883.2535785574
23064,60516,2,60516,1.389256,0.002170712,592.066133849874,9724.6247768574
23065,6724,5,6724,0.1543618,0.0002411903,131.462240968567,1080.14094428317
23066,80688,3,80688,1.852342,0.002894284,525.90571057089,12964.4889122325
23067,6724,3,6724,0.1543618,0.0002411903,131.472209305983,1080.30475764499
23068,470680,6,470680,10.80533,0.01688333,2364.87963410634,75615.8019553222
23069,67240,7,67240,1.543618,0.0024119031,525.39342287642,10803.7071517657
23070,13448,14,13448,0.3087236,0.00048238059,197.06317478302,2160.23177275953
23071,6724,6,6724,0.1543618,0.0002411903,131.470179596559,1080.27140074541
23072,53792,3,53792,1.234894,0.001929522,525.88806887185,8642.40447768051
23073,8606720,3,8606720,197.5831,0.3087236,22882.6500253722,1382724.72555542
23074,114308,8,114308,2.624151,0.0041002361,723.247278530032,18366.2997268962
23075,6724,3,6724,0.1543618,0.0002411903,131.462652430253,1080.14770285735
23076,6724,14,6724,0.1543618,0.0002411903,131.470169011653,1080.27122679687
23077,26896,10,26896,0.6174472,0.00096476119,328.818199744165,4321.47769305083
23078,6724,6,6724,0.1543618,0.0002411903,131.473778068008,1080.33053610761
23079,107584,4,107584,2.469789,0.003859045,854.433255338146,17284.5450544468
23080,47068,4,47068,1.080533,0.001688333,394.418955271686,7562.22147641767
23081,33620,5,33620,0.77180898,0.001205952,328.524152212081,5400.57821881224
23082,3032524,6,3032524,69.617172,0.1087768,11634.2151245148,487135.643649356
23083,13448,14,13448,0.3087236,0.00048238059,197.076174280307,2160.51124666316
23084,33620,11,33620,0.77180898,0.001205952,328.820566977608,5401.92692869691
23085,33620,11,33620,0.77180898,0.001205952,394.174350476657,5401.89207423529
23086,215168,3,215168,4.9395781,0.00771809,1117.13923904735,34570.3856143384
23087,87412,6,87412,2.0067029,0.003135473,657.046550741778,14041.4644374124
23088,20172,4,20172,0.46308541,0.00072357088,262.938614414155,3240.77371991302
23089,60516,4,60516,1.389256,0.002170712,460.297816510515,9723.48047896931
23090,53792,14,53792,1.234894,0.001929522,394.387117265999,8641.14967195138
